Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Aquaculture Management Unit,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2016,April,412,Grieg Seafood BC,Site 9,49.64612,-123.72455,Sunshine Coast,Routine monitoring,2016-04-29,3,0.3167,0.1167,0,0,n/a,1
2016,May,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,Routine monitoring,2016-05-17,3,0.5133,0.0767,2.2233,3.82,n/a,1
2016,May,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not performed (health management action),1
2016,May,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2016-05-02,2,0.17,0.1,0.1,0.015,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year),Brood
2016,May,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2016-05-20,1,1.07,0.67,0.3,0.03,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year),Brood
2016,May,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Pre-treatment,2016-05-17,3,0.8833,0.3667,4.5333,1.1667,In-feed treatment,1
2016,May,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Follow-up,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<21 days post in-feed treatment),1
2016,May,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,Routine monitoring,2016-05-04,3,0.0333,0.0167,1.5,0,n/a,2
2016,May,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,Routine monitoring,2016-05-18,3,0.2167,0.1,2.0833,0,n/a,2
2016,May,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2016-05-09,2,0.375,0.275,0,0,Sampling methodology does not meet requirements outlined in licence conditions; Follow up actions taken ,2
2016,May,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2016-05-27,3,0.1833,0.1833,0,0,n/a,2
2016,May,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<4 pens),1
2016,May,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2016-05-14,3,0.2167,0.0667,3.05,0,n/a,2
2016,May,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2016-05-29,3,0.45,0.1833,1.3667,0.5833,n/a,2
2016,May,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2016-05-08,4,0.18,0.035,0.0375,0,n/a,1
2016,May,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2016-05-22,3,0.2733,0.0833,0,0.0833,n/a,1
2016,May,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2016-05-14,3,0.0167,0,0,0,n/a,1
2016,May,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2016-05-25,3,0.0667,0.0167,0.1333,0,n/a,1
2016,May,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,Broughton Archipelago,Routine monitoring,2016-05-15,3,0.15,0.1167,2.1833,0.1667,n/a,Brood
2016,May,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,Broughton Archipelago,Routine monitoring,2016-05-24,3,0.0333,0.0333,2.05,0,n/a,Brood
2016,May,1059,Marine Harvest Canada,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not performed (extenuating circumstances),2
2016,May,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2016-05-01,3,0.19,0.13,0.1667,0.01,n/a,1
2016,May,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not performed; Follow up actions taken ,1
2016,May,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2016-05-18,3,0.2,0.0333,0.75,0.2167,n/a,1
2016,May,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not performed (health management action),1
2016,May,739,Marine Harvest Canada,Upper Retreat,50.72183,-126.5681,Broughton Archipelago,Routine monitoring,2016-05-09,4,0.7625,0.1125,0.65,0.3,n/a,1
2016,May,739,Marine Harvest Canada,Upper Retreat,50.72183,-126.5681,Broughton Archipelago,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<4 pens),1
2016,May,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2016-05-09,3,0.15,0,2.2333,0.55,n/a,1
2016,May,820,Marine Harvest Canada,Wicklow Point,50.78659,-126.69153,Broughton Archipelago,Routine monitoring,2016-05-25,3,0.0833,0.0167,0.8167,0.5833,n/a,1
2016,May,1702,Marine Harvest Canada,Goat Cove,52.78726,-128.4199,Central Coast,Routine monitoring,2016-05-01,3,2.4333,1.4667,2.3167,0.2333,n/a,2
2016,May,1702,Marine Harvest Canada,Goat Cove,52.78726,-128.4199,Central Coast,Routine monitoring,2016-05-10,3,2.15,1.2167,1.1333,1.15,n/a,2
2016,May,1702,Marine Harvest Canada,Goat Cove,52.78726,-128.4199,Central Coast,Pre-treatment,2016-05-21,3,2.8167,1.5833,0.9,0.6333,In-feed treatment,2
2016,May,1580,Marine Harvest Canada,Jackson Pass,52.53727,-128.40286,Central Coast,Routine monitoring,2016-05-10,3,0.6167,0.2167,1.6833,1.5,n/a,1
2016,May,1580,Marine Harvest Canada,Jackson Pass,52.53727,-128.40286,Central Coast,Routine monitoring,2016-05-20,3,0.3833,0.2,0.7333,1.7333,n/a,1
2016,May,1691,Marine Harvest Canada,Kid Bay,52.80108,-128.40431,Central Coast,Routine monitoring,2016-05-01,3,0.35,0.2667,0.5167,0.8167,n/a,2
2016,May,1691,Marine Harvest Canada,Kid Bay,52.80108,-128.40431,Central Coast,Routine monitoring,2016-05-16,3,0.2333,0.15,0.2167,0,n/a,2
2016,May,884,Marine Harvest Canada,Lochalsh Bay,52.53399,-128.3602,Central Coast,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2016,May,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,Central Coast,Post mechanical removal or bath treatment,2016-05-03,5,0.01,0,0.03,0,Medicinal bath treatment,1
2016,May,1895,Marine Harvest Canada,Sheep Passage,52.79609,-128.31093,Central Coast,Routine monitoring,2016-05-18,4,0.0625,0,0.1,0,n/a,1
2016,May,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,Follow-up,2016-05-12,3,0.19,0.0667,0,0,n/a,1
2016,May,1537,Cermaq Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,Follow-up,2016-05-26,3,0.2233,0.0333,0.0467,0,n/a,1
2016,May,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Routine monitoring,2016-05-01,3,0.61,0.41,0.0233,0.01,n/a,1
2016,May,227,Cermaq Canada,Bawden,49.30905,-126.00742,Clayoquot Sound,Routine monitoring,2016-05-19,3,0.69,0.5,0.0667,0.0333,n/a,2
2016,May,520,Cermaq Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,Routine monitoring,2016-05-01,3,0.1533,0.0467,0,0,n/a,2
2016,May,520,Cermaq Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,Routine monitoring,2016-05-16,3,0.39,0.2333,0,0,n/a,2
2016,May,1148,Cermaq Canada,Binns Island,49.34182,-125.95328,Clayoquot Sound,Post in-feed treatment,2016-05-01,3,0.09,0.02,0.0467,0.01,n/a,1
2016,May,1148,Cermaq Canada,Binns Island,49.34182,-125.95328,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not performed (poor environmental conditions),1
2016,May,540,Cermaq Canada,Fortune Channel,49.23503,-125.75174,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not performed (health management action),1
2016,May,1507,Cermaq Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,Follow-up,2016-05-05,3,2.6567,1.4767,0,0.0667,Harvest pending,2
2016,May,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Routine monitoring,2016-05-13,3,0.4333,0.2233,0.0233,0,n/a,2
2016,May,543,Cermaq Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,Routine monitoring,2016-05-28,3,0.6533,0.4667,0.0467,0,n/a,2
2016,May,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Routine monitoring,2016-05-02,2,0.68,0.435,0.08,0.015,Sampling methodology does not meet requirements outlined in licence conditions; Follow up actions taken ,2
2016,May,6668,Cermaq Canada,Plover Point,49.21438,-125.76603,Clayoquot Sound,Routine monitoring,2016-05-16,3,0.3667,0.2433,0.0233,0.01,n/a,2
2016,May,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Follow-up,2016-05-04,3,0.4867,0.2333,0,0,n/a,2
2016,May,314,Cermaq Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,Post in-feed treatment,2016-05-20,3,0.39,0.1667,0.0333,0.0233,n/a,2
2016,May,527,Cermaq Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not performed (health management action),1
2016,May,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Threshold exceedance; Pre-treatment,2016-05-03,3,4.8233,4.78,0,0.01,In-feed treatment,1
2016,May,1472,Cermaq Canada,West Side,49.27928,-125.83065,Clayoquot Sound,Follow-up,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<21 days post in-feed treatment),1
2016,May,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,Routine monitoring,2016-05-05,3,1.7333,1.0167,1.05,0.7,n/a,2
2016,May,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,Routine monitoring,2016-05-18,3,0.5,0.1333,1.1667,0.05,n/a,2
2016,May,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,Follow-up,2016-05-05,3,0.69,0.3867,0.11,0.0867,n/a,2
2016,May,1401,Cermaq Canada,Brent Island,50.28613,-125.34917,Discovery Islands,Follow-up,2016-05-19,3,0.38,0.21,0.01,0.0767,n/a,2
2016,May,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Routine monitoring,2016-05-17,3,0.6667,0.2,0.3167,0.0333,n/a,1
2016,May,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Routine monitoring,2016-05-24,2,0.45,0.225,0.975,0.025,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2016,May,790,Marine Harvest Canada,Chancellor Channel,50.41723,-125.66284,Discovery Islands,Routine monitoring,2016-05-31,3,1.1167,0.2167,2,0.2,n/a,1
2016,May,1581,Marine Harvest Canada,Hardwicke,50.41339,-125.76974,Discovery Islands,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Fallow,n/a
2016,May,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,Discovery Islands,Post mechanical removal or bath treatment,2016-05-12,3,0.05,0,0.1167,0.0833,Medicinal bath treatment,1
2016,May,100,Marine Harvest Canada,Lees Bay,50.41063,-125.70029,Discovery Islands,Routine monitoring,2016-05-29,3,0.1167,0.0333,0.4667,0.0333,n/a,1
2016,May,211,Marine Harvest Canada,Okisollo,50.30946,-125.31618,Discovery Islands,Follow-up,2016-05-04,3,3.2333,1.45,3.7,0.7333,In-feed treatment,2
2016,May,211,Marine Harvest Canada,Okisollo,50.30946,-125.31618,Discovery Islands,Follow-up,2016-05-18,3,1.4333,0.7333,0.1,0.05,n/a,2
2016,May,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,Discovery Islands,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (<4 pens),1
2016,May,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2016-05-12,3,0.4,0.0533,0.13,0.9433,n/a,1
2016,May,304,Cermaq Canada,Raza Island,50.32159,-125.00882,Discovery Islands,Routine monitoring,2016-05-27,3,0.3433,0.1467,0.19,0.5433,n/a,1
2016,May,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,Routine monitoring,2016-05-05,3,0.6667,0.3167,0.4667,0,n/a,2
2016,May,380,Marine Harvest Canada,Sonora Point,50.42362,-125.30517,Discovery Islands,Routine monitoring,2016-05-20,3,0.7667,0.3167,0.5167,0.0333,n/a,2
2016,May,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Post in-feed treatment,2016-05-12,3,0.71,0.4567,0,0.0233,n/a,2
2016,May,306,Cermaq Canada,Venture Point,50.30241,-125.33778,Discovery Islands,Routine monitoring,2016-05-28,3,1.0867,0.6133,0,0,n/a,2
2016,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2016-05-01,5,0,0,0,0,n/a,1
2016,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2016-05-07,4,0.025,0.025,0,0,n/a,1
2016,May,1863,Grieg Seafood BC,Esperanza,49.87814,-126.76145,Esperanza Inlet,Routine monitoring,2016-05-29,3,0.0333,0,0,0,n/a,1
2016,May,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Routine monitoring,2016-05-08,3,0.3,0.1,0,0,n/a,1
2016,May,1079,Grieg Seafood BC,Steamer,49.88761,-126.79088,Esperanza Inlet,Routine monitoring,2016-05-18,5,0.24,0.15,0,0,n/a,1
2016,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Follow-up,2016-05-06,3,4.2333,2.25,0.15,0,Harvesting,2
2016,May,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,Follow-up,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2016,May,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,Follow-up,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2016,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Follow-up,2016-05-16,3,1.0167,0.4167,0,0,n/a,2
2016,May,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,Follow-up,2016-05-27,3,1,0.7333,0,0,n/a,2
2016,May,892,Marine Harvest Canada,Bell Island,50.83242,-127.52057,Port Hardy,Routine monitoring,2016-05-11,3,1.8167,0.45,2.2333,0.8167,n/a,1
2016,May,892,Marine Harvest Canada,Bell Island,50.83242,-127.52057,Port Hardy,Routine monitoring,2016-05-24,3,1.1,0.3833,0.5333,0.35,n/a,1
2016,May,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2016-05-01,3,1.5333,0.7667,1.45,1.7,n/a,2
2016,May,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2016-05-16,3,1.6833,0.7333,0.3167,0.85,n/a,2
2016,May,7053,Marine Harvest Canada,Ghi ya,50.90078,-127.93638,Port Hardy,Routine monitoring,2016-05-29,2,2.1,0.9,4.8,1.475,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2016,May,1351,Marine Harvest Canada,Marsh Bay,50.90567,-127.34239,Port Hardy,Follow-up,2016-05-05,3,5.05,2.3,5.5333,0.15,In-feed treatment,2
2016,May,1351,Marine Harvest Canada,Marsh Bay,50.90567,-127.34239,Port Hardy,Follow-up,2016-05-13,3,3.9,1.75,1.4833,0.1,In-feed treatment,2
2016,May,1351,Marine Harvest Canada,Marsh Bay,50.90567,-127.34239,Port Hardy,Follow-up,2016-05-19,4,1.5375,0.7875,0.2,0.0125,n/a,2
2016,May,1351,Marine Harvest Canada,Marsh Bay,50.90567,-127.34239,Port Hardy,Follow-up,2016-05-25,3,0.9833,0.6833,0,0,n/a,2
2016,May,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2016-05-13,3,0.15,0.0667,0.0333,0.0333,n/a,2
2016,May,1350,Marine Harvest Canada,Shelter Bay,50.96555,-127.45345,Port Hardy,Routine monitoring,2016-05-28,3,0.0667,0.0333,0.0833,0.0167,n/a,2
2016,May,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2016-05-08,3,0.4667,0.1833,0.3167,0.15,n/a,1
2016,May,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2016-05-10,3,0.2833,0.0167,1.85,0.1833,n/a,1
2016,May,831,Marine Harvest Canada,Shelter Pass,50.88414,-127.5004,Port Hardy,Routine monitoring,2016-05-20,3,0.4167,0.1,0.6167,0.35,n/a,1
2016,May,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,Quatsino Sound,Follow-up,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2016,May,1237,Marine Harvest Canada,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,Follow-up,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2016,May,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2016-05-13,3,1.7,1.1833,0.2333,0,n/a,2
2016,May,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,Routine monitoring,2016-05-24,3,2.2233,0.8567,0.24,0.73,n/a,2
2016,May,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2016-05-12,3,0.7933,0.45,0.2833,0.3767,n/a,2
2016,May,1697,Grieg Seafood BC,Culloden,49.79595,-124.10162,Sunshine Coast,Routine monitoring,2016-05-25,3,2.3167,0.89,0.4133,0.32,n/a,1
2016,May,303,Marine Harvest Canada,Glacial Creek,50.01008,-123.90241,Sunshine Coast,Routine monitoring,2016-05-15,4,0,0,0,0,n/a,Brood
2016,May,332,Grieg Seafood BC,Salten,49.61535,-123.83407,Sunshine Coast,Routine monitoring,n/a,0,n/a,n/a,n/a,n/a,Count(s) not required (harvesting),2
2016,May,412,Grieg Seafood BC,Site 9,49.64612,-123.72455,Sunshine Coast,Routine monitoring,2016-05-08,3,0.9833,0.5333,0,0.0167,n/a,1
2016,May,412,Grieg Seafood BC,Site 9,49.64612,-123.72455,Sunshine Coast,Routine monitoring,2016-05-20,3,1.35,0.7833,0,0,n/a,1
2016,June,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,Routine monitoring,2016-06-04,3,0.6333,0.1467,2.3133,1.69,n/a,1
2016,June,1144,Cermaq Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,Routine monitoring,2016-06-17,3,0.3567,0.08,0.6467,1.5333,n/a,1
2016,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2016-06-08,1,0.4,0.27,0.13,0,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year),Brood
2016,June,458,Cermaq Canada,Cypress Harbour,50.83772,-126.66313,Broughton Archipelago,Routine monitoring,2016-06-25,2,0.7,0.5,0.115,0.065,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year),Brood
2016,June,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Post in-feed treatment,2016-06-12,3,0.1833,0,0.0667,0.2,n/a,1
2016,June,1586,Marine Harvest Canada,Doctor Islets,50.65373,-126.28925,Broughton Archipelago,Routine monitoring,2016-06-25,3,0.35,0.15,0.35,0.0667,n/a,1
2016,June,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,Routine monitoring,2016-06-01,3,0.0833,0,14.5167,1.6,n/a,2
2016,June,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,Routine monitoring,2016-06-15,3,0.3667,0.1,1.7,2.0667,n/a,2
2016,June,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,Routine monitoring,2016-06-29,3,0.4167,0.2167,0.3333,0.4167,n/a,2
2016,June,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2016-06-04,3,0.1833,0.1667,0,0,n/a,2
2016,June,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2016-06-10,3,0.15,0.0667,0.0167,0,n/a,2
2016,June,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,Routine monitoring,2016-06-25,3,0.0667,0.05,0.0167,0,n/a,2
2016,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2016-06-01,3,0,0,0,0,n/a,1
2016,June,869,Cermaq Canada,Maude Island,50.85271,-126.75743,Broughton Archipelago,Routine monitoring,2016-06-18,3,0,0,0,0.02,n/a,1
2016,June,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2016-06-12,3,0.1167,0,1.0167,0.2167,n/a,2
2016,June,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,Routine monitoring,2016-06-25,3,0.1833,0.0667,0.2833,0.0333,n/a,2
2016,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2016-06-08,3,0.2333,0.05,0.05,0.0167,n/a,1
2016,June,1825,Grieg Seafood BC,Noo-la,50.60799,-126.36301,Broughton Archipelago,Routine monitoring,2016-06-22,3,0.2167,0.1333,0.0167,0.0333,n/a,1
2016,June,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2016-06-10,3,0.15,0.0833,0.0167,0.1333,n/a,1
2016,June,141,Marine Harvest Canada,Port Elizabeth,50.67099,-126.47653,Broughton Archipelago,Routine monitoring,2016-06-25,3,0.2333,0.0333,0.05,0.1,n/a,1
2016,June,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,Broughton Archipelago,Routine monitoring,2016-06-07,3,0.1167,0.0333,3.2833,0.4333,n/a,Brood
2016,June,1145,Marine Harvest Canada,Potts Bay,50.6492,-126.6182,Broughton Archipelago,Routine monitoring,2016-06-21,3,0.1167,0.0833,0.8333,0.1333,n/a,Brood
2016,June,1059,Marine Harvest Canada,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2016-06-03,3,0.2333,0.2,0,0,n/a,2
2016,June,1059,Marine Harvest Canada,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2016-06-16,3,0.1167,0.05,0,0,n/a,2
2016,June,1059,Marine Harvest Canada,Sargeaunt Pass,50.67346,-126.18595,Broughton Archipelago,Routine monitoring,2016-06-30,3,0.1333,0.0833,0.0167,0.0667,n/a,2
2016,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2016-06-02,3,0.0333,0.02,0,0,n/a,1
2016,June,728,Cermaq Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,Routine monitoring,2016-06-17,3,0.0433,0.02,0.02,0,n/a,1
2016,June,465,Marine Harvest Canada,Swanson,50.61871,-126.70473,Broughton Archipelago,Routine monitoring,2016-06-10,3,0.2333,0.0667,0.5,0.35,n/a,1
