facility_id,year,month,day,fish_selected,num_pens_sampled,chalimus_ab,lep_motile_ab,lep_af_ab,cal_motile_ab,sample_type,comments
129,2013,3,2.0,,3,0.7667,0.4833,0.0833,0.2833,Routine monitoring,
129,2013,3,15.0,,3,1.15,0.8,0.1667,0.2,Routine monitoring,
134,2013,3,1.0,,3,0.4333,0.4167,0.0167,1.0,Routine monitoring,
134,2013,3,17.0,,3,0.25,1.2,0.0333,1.35,Routine monitoring,
139,2013,3,2.0,,3,1.55,1.5167,0.3167,0.1833,Routine monitoring,
139,2013,3,18.0,,3,1.3167,2.8,1.7,0.3833,Routine monitoring,
11,2013,3,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
46,2013,3,11.0,,3,0.0333,0.7,0.3167,0.0,Post in-feed treatment,
46,2013,3,27.0,,3,0.0,0.5,0.2667,0.0,Routine monitoring,
73,2013,3,6.0,,3,0.0,0.0167,0.0,0.0,Post in-feed treatment,
73,2013,3,20.0,,3,0.0,0.25,0.1333,0.05,Routine monitoring,
117,2013,3,6.0,,3,0.0,0.6333,0.3667,0.0,Post in-feed treatment,
117,2013,3,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
121,2013,3,6.0,,3,0.0,0.3,0.2833,0.3,Post in-feed treatment,
121,2013,3,14.0,,3,0.0,0.1167,0.0833,0.0,Routine monitoring,
121,2013,3,27.0,,3,0.0,0.1333,0.1,0.1,Routine monitoring,
131,2013,3,1.0,,3,0.3833,1.1667,0.6833,0.45,Pre-treatment,In-feed treatment
131,2013,3,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
166,2013,3,,,0,,,,,Routine monitoring,Fallow
37,2013,3,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
109,2013,3,12.0,,3,0.0167,1.9167,1.15,0.0,Follow-up,
109,2013,3,28.0,,3,0.0,0.5833,0.35,0.0,Post in-feed treatment,
52,2013,3,8.0,,3,0.5167,1.6,0.8333,0.4667,Routine monitoring,
52,2013,3,16.0,,3,0.0,0.9167,0.4833,0.2833,Routine monitoring,
130,2013,3,18.0,,3,0.2667,0.15,0.05,0.1333,Routine monitoring,
130,2013,3,30.0,,3,0.25,0.2333,0.0833,0.1167,Routine monitoring,
143,2013,3,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
144,2013,3,24.0,,3,0.2333,0.15,0.1,0.15,Routine monitoring,
144,2013,3,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
88,2013,3,2.0,,3,2.65,0.65,0.1333,0.0833,Follow-up,
88,2013,3,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
99,2013,3,8.0,,3,1.5,1.3833,0.85,2.3333,Routine monitoring,
99,2013,3,21.0,,3,0.1833,1.6,0.7833,2.9667,Routine monitoring,
100,2013,3,6.0,,3,3.8167,3.1,0.6167,4.1333,Threshold exceedance,Management action planned (In-feed treatment)
100,2013,3,21.0,,3,4.9,2.7167,1.15,2.4333,Follow-up,Management action planned (In-feed treatment)
107,2013,3,15.0,,3,0.1167,1.9333,0.7167,0.0833,Follow-up,
107,2013,3,29.0,,3,0.0667,1.0833,0.4667,0.0333,Follow-up,
25,2013,4,,,0,,,,,Routine monitoring,Fallow
27,2013,4,3.0,,1,0.0,2.8,1.5,0.0,Pre-treatment,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year)
27,2013,4,,,0,,,,,Follow-up,Management action planned (In-feed treatment)
35,2013,4,2.0,,3,0.0333,0.05,0.0,0.1667,Routine monitoring,
35,2013,4,16.0,,3,0.05,0.1167,0.05,0.05,Routine monitoring,
51,2013,4,13.0,,3,0.0333,0.1,0.0,0.0,Routine monitoring,
51,2013,4,30.0,,3,1.05,0.0,0.0,0.0,Routine monitoring,
91,2013,4,8.0,,3,1.0,1.2,0.3667,3.1333,Routine monitoring,
91,2013,4,20.0,,3,0.3,0.85,0.25,2.3833,Routine monitoring,
113,2013,4,11.0,,3,0.0167,0.4333,0.1667,0.5667,Routine monitoring,
113,2013,4,26.0,,3,0.0,0.0333,0.0333,0.0667,Routine monitoring,
124,2013,4,7.0,,3,0.4,0.2333,0.0,0.0667,Routine monitoring,
124,2013,4,17.0,,3,0.2,0.15,0.0,0.05,Routine monitoring,
125,2013,4,6.0,,1,0.2,0.0,0.0,0.0,Post in-feed treatment,Sampling methodology does not meet requirements outlined in licence conditions (broodstock in spawning year)
125,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (broodstock in spawning year)
140,2013,4,,,0,,,,,Routine monitoring,Fallow
145,2013,4,2.0,,3,0.8,0.8833,0.2833,1.4,Routine monitoring,
145,2013,4,16.0,,3,0.3333,0.6167,0.35,1.65,Routine monitoring,
146,2013,4,17.0,,3,0.0167,0.1,0.05,0.0,Post in-feed treatment,
146,2013,4,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
156,2013,4,12.0,,3,0.05,0.0333,0.0,0.0,Routine monitoring,
156,2013,4,23.0,,3,0.15,0.1167,0.0,0.0,Routine monitoring,
164,2013,4,26.0,,3,0.4667,0.1167,0.05,0.0,Routine monitoring,
173,2013,4,7.0,,3,0.4667,0.1,0.0667,0.05,Routine monitoring,
173,2013,4,19.0,,3,0.4833,0.3,0.1667,0.0333,Routine monitoring,
70,2013,4,7.0,,1,0.0,3.2,1.55,0.0,Follow-up,Harvesting; Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
70,2013,4,,,0,,,,,Follow-up,Count(s) not required (harvesting)
82,2013,4,6.0,,3,0.3667,0.0167,0.0167,0.0833,Routine monitoring,
82,2013,4,27.0,,3,0.3833,0.0833,0.0667,0.0333,Routine monitoring,
96,2013,4,10.0,,3,0.3333,0.1333,0.05,0.0833,Routine monitoring,
96,2013,4,24.0,,3,0.2833,0.0333,0.0167,0.2,Routine monitoring,
142,2013,4,7.0,,3,0.0,7.4,4.0,0.0,Post in-feed treatment,Bi-weekly counts; Management action planned (In-feed treatment)
142,2013,4,21.0,,3,0.0,10.1,5.4333,0.0,Follow-up,Bi-weekly counts; Management action planned (In-feed treatment)
12,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
50,2013,4,4.0,,3,5.6167,6.15,5.8,4.2167,Pre-treatment,In-feed treatment
50,2013,4,16.0,,3,6.5333,0.0833,0.0167,3.95,Follow-up,
62,2013,4,5.0,,3,0.0667,0.25,0.1167,0.2167,Routine monitoring,
62,2013,4,17.0,,3,0.0167,0.3333,0.1667,0.0667,Routine monitoring,
98,2013,4,5.0,,2,0.125,0.2,0.125,0.025,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
98,2013,4,14.0,,4,0.05,0.1375,0.025,0.0125,Routine monitoring,
106,2013,4,2.0,,3,9.6833,0.45,0.15,4.95,Routine monitoring,
106,2013,4,18.0,,3,9.5333,2.5167,0.9667,5.6167,Pre-treatment,In-feed treatment
110,2013,4,1.0,,3,1.4667,0.3833,0.1333,0.2333,Routine monitoring,
110,2013,4,16.0,,3,0.9333,0.2,0.0667,0.35,Routine monitoring,
123,2013,4,1.0,,3,0.15,0.0333,0.0,0.0833,Routine monitoring,
123,2013,4,16.0,,3,0.2,0.0667,0.0,0.0833,Routine monitoring,
129,2013,4,5.0,,3,1.5,0.6833,0.2167,0.8833,Routine monitoring,
129,2013,4,15.0,,3,0.9,0.65,0.45,0.8667,Routine monitoring,
134,2013,4,1.0,,3,0.3833,0.5833,0.1167,0.7667,Routine monitoring,
134,2013,4,16.0,,3,0.0,0.9333,0.2,1.6167,Pre-treatment,In-feed treatment
139,2013,4,1.0,,3,5.3333,3.3833,0.5333,0.9,Threshold exceedance,Management action planned (In-feed treatment)
139,2013,4,18.0,,3,3.35,5.9167,3.0833,3.9167,Pre-treatment; Follow-up,In-feed treatment
11,2013,4,,,0,,,,,Routine monitoring,Fallow
46,2013,4,10.0,,3,0.0,0.5833,0.35,0.0,Routine monitoring,
46,2013,4,30.0,,3,0.0,0.55,0.1667,0.0833,Routine monitoring,
73,2013,4,3.0,,3,0.2833,0.0167,0.0,0.15,Routine monitoring,
73,2013,4,18.0,,3,0.5,0.1667,0.0667,0.0167,Routine monitoring,
73,2013,4,26.0,,3,2.5,0.0167,0.0,0.5333,Routine monitoring,
117,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
121,2013,4,10.0,,3,0.4833,0.15,0.0667,0.0,Routine monitoring,
121,2013,4,26.0,,3,1.1833,0.1,0.0667,0.0333,Routine monitoring,
131,2013,4,2.0,,3,0.1333,0.9,0.6167,0.0333,Follow-up,
131,2013,4,10.0,,3,0.0333,0.5,0.2833,0.0,Follow-up,
131,2013,4,16.0,,3,0.2167,0.5,0.2,0.0167,Follow-up,
166,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
37,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
109,2013,4,15.0,,3,0.0,0.3167,0.2167,0.0,Routine monitoring,
109,2013,4,29.0,,3,0.0,0.5167,0.2333,0.0,Routine monitoring,
15,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
52,2013,4,4.0,,3,0.5833,1.9333,1.2,0.1667,Routine monitoring,
52,2013,4,20.0,,3,1.0833,2.25,1.05,0.2833,Routine monitoring,
130,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
143,2013,4,28.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
143,2013,4,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
144,2013,4,14.0,,3,0.0167,0.35,0.2667,0.15,Routine monitoring,
144,2013,4,30.0,,3,0.5167,0.1333,0.0333,0.1167,Routine monitoring,
88,2013,4,3.0,,3,0.1,0.2333,0.0333,0.0,Follow-up,
88,2013,4,16.0,,3,0.0833,0.1333,0.0,0.0,Post in-feed treatment,
99,2013,4,6.0,,3,0.55,2.95,1.55,2.25,Routine monitoring,
99,2013,4,14.0,,3,0.15,4.4667,1.9333,0.85,Threshold exceedance; Pre-treatment,In-feed treatment
100,2013,4,3.0,,3,1.6667,4.5333,1.7333,1.4167,Pre-treatment; Follow-up,In-feed treatment
100,2013,4,28.0,,3,0.0,2.2167,0.8667,0.0833,Follow-up,
107,2013,4,12.0,,3,0.0333,0.45,0.2167,0.0,Post in-feed treatment,
107,2013,4,23.0,,3,0.0,0.5833,0.2333,0.0,Routine monitoring,
25,2013,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
27,2013,5,,,0,,,,,Follow-up,In-feed treatment
35,2013,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
51,2013,5,9.0,,3,0.4667,0.05,0.0,0.0333,Routine monitoring,
51,2013,5,22.0,,3,0.3667,0.0167,0.0,0.0333,Routine monitoring,
69,2013,5,14.0,,3,0.1833,0.05,0.0,0.0,Routine monitoring,
91,2013,5,4.0,,3,0.15,1.3667,0.5833,1.75,Routine monitoring,
91,2013,5,18.0,,3,0.9667,0.65,0.1833,1.2833,Routine monitoring,
103,2013,5,7.0,,3,0.0,0.1167,0.0833,0.0,Post in-feed treatment,
113,2013,5,3.0,,3,0.0167,0.15,0.0167,0.1667,Routine monitoring,
113,2013,5,22.0,,3,0.0167,0.0667,0.0,0.1,Routine monitoring,
124,2013,5,6.0,,3,0.4833,0.1667,0.0333,0.0833,Routine monitoring,
124,2013,5,28.0,,3,0.9,0.1167,0.0,0.0167,Routine monitoring,
125,2013,5,,,0,,,,,Routine monitoring,Count(s) not required (broodstock in spawning year)
145,2013,5,2.0,,3,0.3,0.7167,0.0667,1.05,Routine monitoring,
145,2013,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
146,2013,5,7.0,,3,0.0333,0.2167,0.1833,0.0,Routine monitoring,
146,2013,5,,,0,,,,,Routine monitoring,Count(s) not performed; Follow up actions taken 
156,2013,5,9.0,,3,0.2167,0.1333,0.0167,0.0,Routine monitoring,
156,2013,5,20.0,,3,0.1833,0.1167,0.1,0.0,Routine monitoring,
164,2013,5,2.0,,3,0.15,0.1667,0.0,0.1833,Routine monitoring,
164,2013,5,23.0,,3,0.1167,0.3,0.05,0.0333,Routine monitoring,
173,2013,5,8.0,,3,0.8167,0.2833,0.0833,0.1333,Routine monitoring,
173,2013,5,19.0,,3,0.6,0.5333,0.2667,0.25,Routine monitoring,
70,2013,5,,,0,,,,,Follow-up,Fallow
82,2013,5,15.0,,3,0.2833,0.05,0.0,0.2333,Routine monitoring,
82,2013,5,28.0,,2,2.125,0.125,0.0,0.3,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions; Follow up actions taken 
96,2013,5,14.0,,3,0.65,0.1333,0.0,1.0667,Routine monitoring,
96,2013,5,22.0,,3,0.3833,0.0333,0.0167,1.0833,Routine monitoring,
96,2013,5,27.0,,2,0.35,0.05,0.0,0.525,Routine monitoring,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement"
142,2013,5,1.0,,3,0.0,10.9333,5.6167,0.0,Pre-treatment; Follow-up,In-feed treatment
142,2013,5,16.0,,3,0.0,8.5667,6.45,0.0,Follow-up,In-feed treatment
142,2013,5,22.0,,3,0.0,8.6,5.2833,0.0,Follow-up,In-feed treatment
142,2013,5,29.0,,3,0.0,7.9833,4.9167,0.0,Follow-up,In-feed treatment
12,2013,5,2.0,,3,0.0,0.0,0.0,0.0,Routine monitoring,
12,2013,5,16.0,,3,0.0333,0.0,0.0,0.0,Routine monitoring,
50,2013,5,18.0,,3,0.0,0.0833,0.0667,0.0167,Post in-feed treatment,
50,2013,5,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
62,2013,5,4.0,,3,0.1667,0.2167,0.1333,0.1667,Routine monitoring,
62,2013,5,17.0,,3,0.0333,0.1667,0.0667,0.0667,Routine monitoring,
98,2013,5,3.0,,3,0.0167,0.05,0.05,0.0333,Routine monitoring,
98,2013,5,16.0,,3,0.0333,0.1,0.1,0.0,Routine monitoring,
106,2013,5,17.0,,3,0.0333,0.1167,0.0167,0.15,Follow-up,
106,2013,5,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
110,2013,5,1.0,,3,0.5167,0.2167,0.0333,0.35,Routine monitoring,
110,2013,5,17.0,,3,0.4167,0.5333,0.15,0.2,Routine monitoring,
123,2013,5,2.0,,3,0.0333,0.0667,0.0333,0.0,Routine monitoring,
123,2013,5,16.0,,3,0.15,0.3,0.15,0.0167,Routine monitoring,
129,2013,5,3.0,,3,0.4167,0.3833,0.3,0.9333,Routine monitoring,
129,2013,5,17.0,,3,0.5,0.95,0.3333,0.3333,Routine monitoring,
134,2013,5,17.0,,3,0.0,0.0,0.0,0.0,Post in-feed treatment,
134,2013,5,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
139,2013,5,2.0,,3,2.2,2.0833,0.6833,2.25,Follow-up,
139,2013,5,17.0,,3,0.55,1.1333,0.4333,0.3833,Follow-up,
23,2013,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
46,2013,5,21.0,,1,0.0,0.9,0.35,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
73,2013,5,8.0,,3,2.2,0.0167,0.0167,0.3333,Routine monitoring,
73,2013,5,22.0,,3,1.3333,0.0667,0.05,0.9167,Routine monitoring,
117,2013,5,,,0,,,,,Routine monitoring,Fallow
121,2013,5,10.0,,3,1.35,0.0333,0.0167,0.0,Routine monitoring,
121,2013,5,24.0,,3,0.4167,0.0,0.0,0.1667,Routine monitoring,
131,2013,5,15.0,,3,0.0167,0.1167,0.0667,0.0,Post in-feed treatment,
166,2013,5,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
37,2013,5,14.0,,3,0.0,0.3833,0.0667,0.0,Routine monitoring,
37,2013,5,21.0,,3,0.0,0.05,0.0,0.0,Routine monitoring,
109,2013,5,11.0,,3,0.0,0.4333,0.2833,0.0,Routine monitoring,
109,2013,5,28.0,,3,0.0,0.45,0.2333,0.0,Routine monitoring,
15,2013,5,9.0,,3,0.5833,0.0667,0.0,0.15,Routine monitoring,
15,2013,5,25.0,,3,0.3333,0.0667,0.0167,0.1667,Routine monitoring,
52,2013,5,16.0,,3,2.7333,2.9,1.2333,0.7167,Routine monitoring,
52,2013,5,26.0,,3,0.1167,1.9833,1.35,0.9833,Routine monitoring,
130,2013,5,,,0,,,,,Routine monitoring,Fallow
143,2013,5,8.0,,3,0.0333,0.1167,0.0333,0.0,Routine monitoring,
143,2013,5,16.0,,3,0.1333,0.05,0.0,0.05,Routine monitoring,
144,2013,5,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
88,2013,5,3.0,,3,0.1167,0.1333,0.0333,0.0,Routine monitoring,
88,2013,5,21.0,,3,0.4833,0.05,0.0,0.0667,Routine monitoring,
99,2013,5,18.0,,3,0.0,2.2833,1.05,0.0,Follow-up,
99,2013,5,23.0,,3,0.0,2.6833,1.4167,0.0,Follow-up,
100,2013,5,14.0,,3,0.0,2.0,1.2167,0.0,Follow-up,
100,2013,5,25.0,,3,0.0833,2.25,1.1167,0.0,Follow-up,
107,2013,5,14.0,,3,0.1,0.1333,0.0,0.1167,Routine monitoring,
107,2013,5,25.0,,3,0.4,0.35,0.1833,0.0,Routine monitoring,
25,2013,6,15.0,,3,0.0667,0.25,0.2167,0.1333,Routine monitoring,
27,2013,6,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
35,2013,6,,,0,,,,,Routine monitoring,Fallow
51,2013,6,5.0,,3,0.4333,0.1,0.0667,0.0,Routine monitoring,
51,2013,6,19.0,,3,0.0667,0.0167,0.0,0.0,Routine monitoring,
69,2013,6,10.0,,3,0.15,0.4167,0.0167,0.0,Routine monitoring,
69,2013,6,26.0,,3,0.05,0.2167,0.0333,0.0,Routine monitoring,
91,2013,6,1.0,,3,0.5333,0.5,0.1,1.9667,Routine monitoring,
91,2013,6,15.0,,3,0.4167,1.1333,0.45,1.5667,Routine monitoring,
103,2013,6,1.0,,1,0.05,0.05,0.05,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
113,2013,6,8.0,,3,0.0,0.0,0.0,0.0667,Routine monitoring,
113,2013,6,22.0,,3,0.0,0.0333,0.0,0.0333,Routine monitoring,
124,2013,6,12.0,,3,0.7833,0.2167,0.0167,0.3167,Routine monitoring,
124,2013,6,28.0,,3,0.4833,0.3667,0.1,0.3167,Routine monitoring,
125,2013,6,19.0,,3,0.85,0.0667,0.0,0.7167,Routine monitoring,
125,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (broodstock in spawning year)
145,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
146,2013,6,5.0,,3,0.0,0.2833,0.2333,0.0167,Routine monitoring,
146,2013,6,18.0,,3,0.0,0.2167,0.1333,0.0,Routine monitoring,
156,2013,6,21.0,,3,0.2833,0.3167,0.2167,0.0,Routine monitoring,
156,2013,6,28.0,,3,0.6,0.4167,0.3833,0.0,Routine monitoring,
164,2013,6,6.0,,3,0.05,0.25,0.05,0.0667,Routine monitoring,
164,2013,6,,,0,,,,,Routine monitoring,Count(s) not performed (extenuating circumstances)
173,2013,6,6.0,,3,0.3333,1.1,0.45,0.2,Routine monitoring,
173,2013,6,,,0,,,,,Routine monitoring,Count(s) not performed; Follow up actions taken 
82,2013,6,18.0,,3,0.3333,0.0833,0.0333,0.1,Routine monitoring,
82,2013,6,,,0,,,,,Routine monitoring,Count(s) not performed (extenuating circumstances)
85,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
96,2013,6,19.0,,3,0.3167,0.0333,0.0,0.5333,Routine monitoring,
96,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
142,2013,6,13.0,,3,0.0167,3.7,2.8333,0.0,Follow-up,In-feed treatment
142,2013,6,20.0,,11,0.05,6.6955,4.0682,0.0318,Follow-up,In-feed treatment
142,2013,6,26.0,,3,0.0,2.8333,2.35,0.0,Follow-up,Bi-weekly counts
12,2013,6,13.0,,3,0.0,0.0167,0.0,0.0,Routine monitoring,
12,2013,6,,,0,,,,,Routine monitoring,Count(s) not performed (health management action)
50,2013,6,4.0,,3,0.0,0.05,0.0167,0.0167,Routine monitoring,
50,2013,6,16.0,,3,0.0,0.0167,0.0,0.0167,Routine monitoring,
62,2013,6,15.0,,3,0.0667,0.3,0.1833,0.05,Routine monitoring,
98,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
106,2013,6,3.0,,3,0.0,0.0167,0.0167,0.0,Post in-feed treatment,
106,2013,6,15.0,,3,0.016666667,0.033333333,0.033333333,0.066666667,Routine monitoring,
110,2013,6,5.0,,3,0.1833,1.8167,0.4333,0.4333,Routine monitoring,
110,2013,6,17.0,,3,0.35,0.8833,0.3167,0.1333,Pre-treatment,
123,2013,6,3.0,,3,0.5,0.4,0.0833,0.15,Routine monitoring,
123,2013,6,16.0,,3,0.0833,0.6333,0.3667,0.1333,Routine monitoring,
129,2013,6,5.0,,3,1.1667,1.6167,0.7833,1.15,Routine monitoring,
129,2013,6,19.0,,3,0.2667,1.8833,1.1833,0.25,Pre-treatment,In-feed treatment
134,2013,6,4.0,,3,0.0,0.0333,0.0,0.0,Routine monitoring,
134,2013,6,18.0,,3,0.0,0.0,0.0,0.0667,Routine monitoring,
139,2013,6,1.0,,3,0.15,0.5,0.1,0.0,Post in-feed treatment,
139,2013,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
23,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
46,2013,6,,,0,,,,,Routine monitoring,Fallow
73,2013,6,5.0,,3,1.7833,0.2833,0.0667,1.15,Routine monitoring,
73,2013,6,19.0,,3,1.3,0.3833,0.1333,0.7,Routine monitoring,
121,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
131,2013,6,2.0,,3,0.0833,0.0333,0.0,0.0,Routine monitoring,
131,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
166,2013,6,5.0,,1,0.0,0.0,0.0,0.2,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens)
166,2013,6,25.0,,1,0.0,0.3,0.2,2.2,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (poor environmental conditions)
37,2013,6,,,0,,,,,Routine monitoring,Count(s) not performed (health management action)
109,2013,6,14.0,,3,0.0,0.2833,0.1833,0.0,Routine monitoring,
109,2013,6,21.0,,3,0.0,0.2167,0.1,0.0,Routine monitoring,
15,2013,6,2.0,,3,0.2333,0.1667,0.0667,0.0167,Routine monitoring,
15,2013,6,17.0,,3,0.5167,0.2,0.0333,0.2333,Routine monitoring,
52,2013,6,8.0,,4,0.2125,2.2375,1.5,0.7125,Routine monitoring,
52,2013,6,,,0,,,,,Routine monitoring,Count(s) not performed (poor environmental conditions)
143,2013,6,4.0,,3,0.45,0.1167,0.0167,0.2,Routine monitoring,
143,2013,6,28.0,,3,0.0833,0.4833,0.1833,0.2667,Routine monitoring,
144,2013,6,,,0,,,,,Routine monitoring,Fallow
88,2013,6,4.0,,3,1.15,1.6667,0.0833,0.2833,Routine monitoring,
88,2013,6,18.0,,3,0.9667,2.3833,0.6833,0.3333,Routine monitoring,
99,2013,6,7.0,,3,0.0,1.8833,0.95,0.0,Follow-up,
99,2013,6,29.0,,3,0.0,1.0,0.6667,0.0,Post in-feed treatment,
99,2013,6,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
99,2013,6,,,0,,,,,Routine monitoring,Fallow
100,2013,6,11.0,,3,0.1667,1.8,1.0167,0.0667,Post in-feed treatment,
100,2013,6,24.0,,3,0.1667,1.6,0.9333,0.0833,Routine monitoring,
107,2013,6,25.0,,3,0.7167,1.95,0.8,0.0667,Routine monitoring,
25,2013,7,1.0,,3,0.0333,0.35,0.35,0.1,Routine monitoring,
25,2013,7,16.0,,3,0.0167,0.3167,0.1167,0.0333,Routine monitoring,
27,2013,7,2.0,,4,0.0,0.1125,0.025,0.0,Post in-feed treatment,
51,2013,7,15.0,,3,0.6833,0.0333,0.0167,0.0,Routine monitoring,
69,2013,7,26.0,,3,0.2,0.0167,0.0167,0.0167,Routine monitoring,
79,2013,7,31.0,,3,0.0,0.0833,0.0167,0.0,Routine monitoring,
91,2013,7,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
103,2013,7,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
113,2013,7,10.0,,2,0.0,0.0,0.0,0.0,Routine monitoring,
113,2013,7,26.0,,2,0.0,0.15,0.05,0.025,Routine monitoring,
124,2013,7,14.0,,3,0.05,0.0333,0.0167,0.0,Routine monitoring,
125,2013,7,2.0,,3,0.0,0.7833,0.2833,0.1,Routine monitoring,
140,2013,7,,,0,,,,,Routine monitoring,Count(s) not required (<4 pens)
145,2013,7,,,0,,,,,Routine monitoring,Fallow
146,2013,7,2.0,,2,0.0,0.025,0.0,0.0,Routine monitoring,Sampling methodology does not meet requirements outlined in licence conditions (harvesting)
156,2013,7,12.0,,3,0.9333,0.6167,0.1,0.1833,Routine monitoring,
164,2013,7,6.0,,3,0.1833,0.0333,0.0,0.0,Routine monitoring,
173,2013,7,12.0,,3,0.0,0.6667,0.4,0.1833,Routine monitoring,
82,2013,7,6.0,,3,0.2667,0.0833,0.0667,0.35,Routine monitoring,
82,2013,7,17.0,,3,0.2,0.1667,0.1333,0.3833,Routine monitoring,
85,2013,7,8.0,,3,0.5167,0.3667,0.05,0.8,Routine monitoring,
85,2013,7,24.0,,3,1.05,4.9167,2.1833,0.8667,Threshold exceedance,Management action planned (In-feed treatment)
96,2013,7,,,0,,,,,Routine monitoring,Fallow
142,2013,7,3.0,,3,0.0,2.5,2.35,0.0167,Post in-feed treatment,Bi-weekly counts
142,2013,7,10.0,,3,0.0167,3.55,1.85,0.0167,Follow-up,Bi-weekly counts
142,2013,7,25.0,,3,0.1167,2.2667,1.3833,0.0,Follow-up,Bi-weekly counts
12,2013,7,1.0,,3,0.0,0.0833,0.0167,0.0,Routine monitoring,
12,2013,7,15.0,,3,0.2333,0.3,0.0333,0.0667,Routine monitoring,
50,2013,7,1.0,,3,0.0,0.0,0.0,0.0333,Routine monitoring,
50,2013,7,19.0,,3,0.0167,0.0333,0.0,0.1167,Routine monitoring,
62,2013,7,1.0,,3,0.2,0.4333,0.2,0.0667,Routine monitoring,
98,2013,7,,,0,,,,,Routine monitoring,Fallow
106,2013,7,2.0,,3,0.0333,0.45,0.1,0.1833,Routine monitoring,
106,2013,7,19.0,,3,0.7167,0.1833,0.05,0.2667,Routine monitoring,
110,2013,7,,,0,,,,,Follow-up,Count(s) not required (<21 days post in-feed treatment)
123,2013,7,16.0,,3,0.4,0.3833,0.0833,0.2667,Routine monitoring,
129,2013,7,6.0,,2,0.15,1.65,0.8,0.0,Follow-up,
134,2013,7,4.0,,3,0.0,0.05,0.0,0.0,Routine monitoring,
134,2013,7,18.0,,3,0.0,0.2333,0.0,0.1,Routine monitoring,
139,2013,7,13.0,,3,0.1667,0.0333,0.0,0.05,Routine monitoring,
23,2013,7,17.0,,3,18.8167,5.7,0.8667,0.0,Threshold exceedance; Pre-treatment,In-feed treatment
73,2013,7,11.0,,3,1.7667,0.2167,0.1167,4.1167,Routine monitoring,
121,2013,7,,,0,,,,,Routine monitoring,Fallow
131,2013,7,,,0,,,,,Routine monitoring,Count(s) not required (harvesting)
166,2013,7,15.0,,3,0.2,0.2167,0.0833,47.3167,Pre-treatment,In-feed treatment
